DateAdded,QtrYrcompleted,Company,Suffix,Name,AcceptedFIGI,HasSOR2599,HasaDedicatedFeed,HasanOpenFIGI.comaccount,Contact Source,Address,City,State,Postal Code,Country,Region,ClientType,Division,Role,Phone #,Cell Phone #,E-mail address(es) - in order,UsingFIGI,Bloomberg Rep(s),BloombergProduct,Notes,Access 1,Access 2,Access 3,UsageofData,UseCase1,UseCase23,Competitive ID,PR Effort
8/10/2016,Not Completed,Company 4399,Not Available,Name 4398,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4399,port louis,--,12345,Mauritius,Western Europe,--,--,not available,7701234567,4041234567,"Efrem.Sternbach@paulsonco.com, Ravajappa.Gouda@paulsonco.com, William.Yao@paulsonco.com",--,--,--,"Hedge Fund - Risk Manager, SVP",--,--,--,--,--,--,--,--
8/10/2016,Not Completed,Company 4400,Not Available,Name 4399,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4400,Edinburgh,Edinburgh,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,evelina.jukneviciute@quintillion.com,--,--,--,Fund Administration - Fund Accounting Manager,--,--,--,--,--,--,--,--
8/10/2016,Q3 2016,Company 4401,Mr.,Name 4400,No Info Available,34569847,No,No Info Available,No Source,Address 4401,London,--,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,--,--,Tom Brady,--,no current notes,--,--,--,--,--,--,--,--
8/10/2016,Q3 2016,Company 4402,not available,Name 4401,No Info Available,34569847,No,No Info Available,No Source,Address 4402,London,--,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,--,--,Tom Brady,--,no current notes,--,--,--,--,--,--,--,--
8/10/2016,Not Completed,Company 4403,Not Available,Name 4402,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4403,Toronto,ON,12345,Canada,North America,--,--,not available,7701234567,4041234567,andrew.varga@tdsecurities.com,--,--,--,Banking - BSA,--,--,--,--,--,--,--,--
8/10/2016,Not Completed,Company 4404,Not Available,Name 4403,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4404,Luxembourg,--,12345,Luxembourg,Western Europe,--,--,not available,7701234567,4041234567,victoria.bennett@trafalgarcapital.com,--,--,--,Financial Services - General Manager,--,--,--,--,--,--,--,--
8/10/2016,Q3 2016,Company 4405,Mr.,Name 4404,No Info Available,34569847,No,API Key Only,No Source,Address 4405,NEW YORK,NY,12345,United States of America (USA),North America,--,--,not available,7701234567,4041234567,--,--,Tom Brady,--,no current notes,--,--,--,--,--,--,--,--
8/10/2016,Not Completed,Company 4406,Not Available,Name 4405,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4406,London,London,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/10/2016,Not Completed,Company 4407,Not Available,Name 4406,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4407,Stockholm,--,12345,Sweden,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4408,not available,Name 4407,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4408,New York,NY,12345,United States of America (USA),North America,--,--,not available,7701234567,4041234567,funds@morvalbank.com,--,--,--,Mutual Funds - Deputy Mutual Funds Manager,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4409,Not Available,Name 4408,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4409,Amsterdam,Noord-Holland,12345,Netherlands,Western Europe,--,--,not available,7701234567,4041234567,tscully@mfsadmin.com,--,--,--,Financial Services - Group Head,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4410,Not Available,Name 4409,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4410,Makati City,Makati City,12345,Philippines,Asia Pacific,--,--,not available,7701234567,4041234567,"mtl@pxpam.com, hhien@pxpam.com, hhanh@pxpam.com, lbrader@pxpam.com",--,--,--,Financials - Fund Administrator,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4411,Not Available,Name 4410,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4411,San Diego,CA,12345,United States of America (USA),North America,--,--,not available,7701234567,4041234567,glevy@qcmfunds.com,--,--,--,finance - investor relations,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4412,Not Available,Name 4411,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4412,London,--,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4413,Not Available,Name 4412,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4413,London,--,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4414,Not Available,Name 4413,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4414,Warszawa,mazowieckie,12345,Poland,Eastern Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4415,Not Available,Name 4414,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4415,Savosa,Ticino,12345,Switzerland,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/11/2016,Not Completed,Company 4416,Not Available,Name 4415,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4416,Howald,--,12345,Luxembourg,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/12/2016,Not Completed,Company 4417,Not Available,Name 4416,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4417,London,London,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,ken.sohrman@sfmsthlm.se,--,--,--,Finance - Backoffice,--,--,--,--,--,--,--,--
8/12/2016,Not Completed,Company 4418,Not Available,Name 4417,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4418,Nassau,New Providence,12345,Bahamas,Latin America & Caribbean,--,--,not available,7701234567,4041234567,dev@sumzero.com,--,--,--,Financial Research - Developer,--,--,--,--,--,--,--,--
8/12/2016,Not Completed,Company 4419,Not Available,Name 4418,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4419,Dublin,--,12345,Ireland,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/12/2016,Not Completed,Company 4420,Not Available,Name 4419,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4420,London,--,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/12/2016,Not Completed,Company 4421,Not Available,Name 4420,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4421,Kosice,Slovakia,12345,Slovakia,Eastern Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/12/2016,Not Completed,Company 4422,Not Available,Name 4421,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4422,Aabenraa,--,12345,Denmark,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/15/2016,Not Completed,Company 4423,Not Available,Name 4422,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4423,Glasgow,--,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,michael.kosatka@rbc.com,--,--,--,Financial - Senior Analyst,--,--,--,--,--,--,--,--
8/15/2016,Not Completed,Company 4424,Not Available,Name 4423,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4424,Hong Kong,--,12345,Hong Kong,Asia Pacific,--,--,not available,7701234567,4041234567,"mats.samuelsson@sppfonder.se, robin.hallberg@sppfonder.se, patricia.ostlund@sppfonder.se, palle.dahlstrom@sppfonder.se, marit.hoff.brodin@sppfonder.se, fredrik.lindberg@sppfonder.se",--,--,--,Asset Management - Fund Administrator,--,--,--,--,--,--,--,--
8/15/2016,Not Completed,Company 4425,Not Available,Name 4424,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4425,Jakarta Selatan,Jakarta,12345,Indonesia,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/15/2016,Not Completed,Company 4426,Not Available,Name 4425,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4426,Bexleyheath,Kent,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/15/2016,Not Completed,Company 4427,Not Available,Name 4426,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4427,Hong Kong,--,12345,Hong Kong,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/15/2016,Not Completed,Company 4428,Not Available,Name 4427,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4428,Hong Kong,--,12345,Hong Kong,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/15/2016,Not Completed,Company 4429,Not Available,Name 4428,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4429,Dubai,Dubai,12345,United Arab Emirates (UAE),Middle East & Africa,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4430,Not Available,Name 4429,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4430,Short Hills,NJ,12345,United States of America (USA),North America,--,--,not available,7701234567,4041234567,richard@otscapital.com,--,--,--,Hedge Funds - Chief Operating Officer,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4431,Not Available,Name 4430,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4431,Milan,Lombardy,12345,Italy,Western Europe,--,--,not available,7701234567,4041234567,info@pvb.swiss,--,--,--,Fund Industry - Operations,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4432,Not Available,Name 4431,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4432,London,--,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,rsplfundmanagement@reyl.sg,--,--,--,Finance - Fund Management,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4433,Not Available,Name 4432,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4433,Amsterdam,1082 MS,12345,Netherlands,Western Europe,--,--,not available,7701234567,4041234567,donal.maddock@statestreet.com,--,--,--,Finance - VP,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4434,Not Available,Name 4433,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4434,Port Louis,--,12345,Mauritius,Western Europe,--,--,not available,7701234567,4041234567,andrei.apostol@sustainalytics.com,--,--,--,Sustainability analysis - Associate Analyst,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4435,Not Available,Name 4434,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4435,Bilbao,Bizkaia,12345,Spain,Western Europe,--,--,not available,7701234567,4041234567,nicolas.hosta@ullink.com,--,--,--,FINTECH - Product Manager for Connectivity,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4436,Not Available,Name 4435,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4436,Mumbai,Maharashtra,12345,India,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4437,Not Available,Name 4436,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4437,Puteaux,Ile de france,12345,France,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4438,Not Available,Name 4437,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4438,Belfast,Antrim,12345,United Kingdom (UK),Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4439,Not Available,Name 4438,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4439,Limerick,Munster,12345,Ireland,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4440,Not Available,Name 4439,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4440,Cluj-Napoca,--,12345,Romania,Eastern Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/16/2016,Not Completed,Company 4441,Not Available,Name 4440,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4441,Paris,--,12345,France,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4442,Not Available,Name 4441,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4442,Frankfurt,Hessen,12345,Germany,Western Europe,--,--,not available,7701234567,4041234567,rohankap@buffalo.edu,--,--,--,Finance - Student,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4443,Not Available,Name 4442,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4443,Paris,--,12345,France,Western Europe,--,--,not available,7701234567,4041234567,bchiche@platinium-gestion.fr,--,--,--,Societe de gestion - Gerant,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4444,Not Available,Name 4443,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4444,Dublin,--,12345,Ireland,Western Europe,--,--,not available,7701234567,4041234567,lorenzo@sagilcapital.com,--,--,--,Financial Sector - Operation Analyst,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4445,Not Available,Name 4444,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4445,Dublin,D2,12345,Ireland,Western Europe,--,--,not available,7701234567,4041234567,"glob@globinvest.ro, walter.blaj@globinvest.ro",--,--,--,Asset Management - Director,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4446,Not Available,Name 4445,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4446,Bangalore,Karnataka,12345,India,Asia Pacific,--,--,not available,7701234567,4041234567,nihada.cenanovic@vattenfall.com,--,--,--,Energy - Market risk Analyst,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4447,Not Available,Name 4446,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4447,Sydney,--,12345,Australia,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4448,Not Available,Name 4447,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4448,Montreal,Quebec,12345,Canada,North America,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4449,Not Available,Name 4448,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4449,Dublin,--,12345,Ireland,Western Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4450,Not Available,Name 4449,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4450,Bangkok,-Please select your State -----,12345,Thailand,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4451,Not Available,Name 4450,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4451,Bangkok,Bangkok,12345,Thailand,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4452,Not Available,Name 4451,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4452,Moscow,Moscow,12345,Russia,Eastern Europe,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/17/2016,Not Completed,Company 4453,Not Available,Name 4452,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4453,Rayong,Rayong,12345,Thailand,Asia Pacific,--,--,not available,7701234567,4041234567,,--,--,--,,--,--,--,--,--,--,--,--
8/18/2016,Not Completed,Company 4454,Not Available,Name 4453,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4454,salisbury,CT,12345,United States of America (USA),North America,--,--,not available,7701234567,4041234567,mark@herod.ca,--,--,--,Student - Student,--,--,--,--,--,--,--,--
8/18/2016,Not Completed,Company 4455,Not Available,Name 4454,No Info Available,34569847,No,Funds,OpenFIGI.com,Address 4455,Santiago,--,12345,Chile,Latin America & Caribbean,--,--,not available,7701234567,4041234567,info@quenti.dk,--,--,--,Asset Management - MD,--,--,--,--,--,--,--,--
8/18/2016,Not Completed,Company 4456,Not Available,Name 4455,No Info Available,34569847,No,API Key Only,OpenFIGI.com,Address 4456,New York,NY,12345,United States of America (USA),North America,--,--,not available,7701234567,4041234567,content@rimes.com,--,--,--,"Financial Services - Global Head of Content Management, SVP",--,--,--,--,--,--,--,--
